date,do,temp,chla_rfu,phyco,par
2012-10-03,10.995000000000001,16.99,1096.65,285.995,
2012-10-04,10.01,16.54,1252.85,304.84,
2012-10-05,9.1,16.07,1397.0,318.21,
2012-10-06,8.73,15.53,1484.9499999999998,334.94,
2012-10-07,9.17,14.91,1422.9499999999998,333.94,
2012-10-08,8.86,14.48,1456.6,320.26,
2012-10-09,8.87,14.035,1608.55,337.545,
2012-10-10,8.16,13.67,1672.95,324.91,
2012-10-11,7.135,13.35,1910.1999999999998,314.25,
2012-10-12,8.62,13.05,1765.6,314.875,
2012-10-13,8.53,12.84,1698.7,308.58,
2012-10-14,8.2,12.92,1437.8,286.18,
2012-10-15,9.215,12.79,1334.4,281.23,
2012-10-16,8.52,12.75,1171.3,256.105,
2012-10-17,8.57,12.7,1042.05,245.095,
2012-10-18,8.76,12.635,908.735,241.89,
2012-10-19,8.99,12.47,928.575,247.51999999999998,
2012-10-20,8.81,12.4,877.035,233.345,
2012-10-21,8.69,12.38,570.12,217.89,
2012-10-22,8.68,12.41,500.02,250.82,
2012-10-23,8.91,12.46,466.35,248.26,
2012-10-24,8.68,12.69,386.20500000000004,190.31,
2012-10-25,8.87,12.66,348.91,175.67,
2012-10-26,9.32,12.27,430.02,197.12,
2012-10-27,9.18,12.115,476.385,208.205,
2012-10-28,8.99,11.865,477.35,221.04,
2012-10-29,8.93,11.535,508.41,209.1,
2012-10-30,9.39,11.27,506.745,253.72,
2012-10-31,9.42,10.82,513.08,260.47,
2012-11-01,9.49,10.56,468.055,250.28500000000003,
2012-11-02,9.515,10.39,439.03,274.385,
2012-11-03,9.37,10.27,448.875,216.005,
2012-11-04,9.31,10.15,424.52,228.04,
2012-11-05,9.22,9.89,372.66,201.27,
2012-11-06,9.46,9.57,381.64,192.45,
2012-11-07,9.36,9.46,376.81500000000005,190.41500000000002,
2012-11-08,10.05,9.41,356.29,202.68,
2012-11-09,9.45,9.33,362.63,207.235,
2012-11-10,9.649999999999999,9.309999999999999,363.355,204.96,
2012-11-11,9.87,9.365,386.97,244.87,
2012-11-12,10.06,9.25,384.99,269.11,
2012-11-13,10.49,8.64,477.28499999999997,339.79499999999996,
2012-11-14,10.4,8.39,437.88,362.81500000000005,
2012-11-15,10.54,8.36,423.01,234.145,
2012-11-16,10.37,8.26,448.7,227.945,
2012-11-17,10.73,8.105,422.37,225.42,
2012-11-18,10.76,8.005,410.52,199.59,
2012-11-19,10.8,7.95,429.68,192.87,
2012-11-20,10.81,7.97,580.975,235.14,
2012-11-21,10.93,7.984999999999999,495.25,303.255,
2012-11-22,11.03,7.96,387.65,188.745,
2012-11-23,11.34,7.8,446.25,263.77,
2012-11-24,11.74,7.13,519.735,396.7,
2012-11-25,11.81,6.92,510.53,463.46,
2012-11-26,11.84,6.75,512.07,302.33,
2012-11-27,11.94,6.300000000000001,516.25,524.5899999999999,
2012-11-28,12.19,5.97,514.23,603.835,
2012-11-29,12.23,5.84,531.4449999999999,673.385,
2012-11-30,12.34,5.74,518.2,445.47,
2013-04-28,14.8,5.525,7066.0,695.1,
2013-04-29,15.62,6.54,5304.0,692.3,
2013-04-30,14.585,5.645,5688.0,632.5,
2013-05-01,14.33,6.09,5608.0,589.5,
2013-05-02,14.18,6.53,4225.5,581.2,
2013-05-03,13.54,6.73,4002.0,526.8,
2013-05-04,13.18,6.455,3760.5,490.5,
2013-05-05,13.7,7.5,3549.0,512.55,
2013-05-06,14.44,9.17,4071.0,581.9,
2013-05-07,15.565000000000001,10.77,5424.5,581.0,
2013-05-08,16.01,12.035,3678.0,668.3,
2013-05-09,16.53,14.17,5002.5,714.8,
2013-05-10,13.91,8.48,4605.5,565.6,
2013-05-11,13.215,8.712499999999999,4642.5,597.2,
2013-05-12,12.555,8.94,3746.0,580.4,
2013-05-13,12.12,9.48,3800.5,570.45,
2013-05-14,12.48,9.65,2826.0,470.1,
2013-05-15,12.04,10.27,2355.5,423.4,
2013-05-16,12.68,12.86,3339.0,505.15,
2013-05-17,12.1,12.27,2390.0,464.25,
2013-05-18,11.695,10.9,2096.5,425.0,
2013-05-19,11.66,13.07,1115.5,386.2,
2013-05-20,11.25,11.72,1235.0,363.1,
2013-05-21,10.71,14.64,658.9,325.2,
2013-05-22,10.34,15.31,1874.0,471.2,
2013-05-23,10.12,14.92,1812.5,482.9,
2013-05-24,10.205,14.225000000000001,1653.0,431.9,
2013-05-25,9.8,14.75,607.9,337.35,
2013-05-26,9.94,14.27,603.6,322.5,
2013-05-27,9.8,14.2,608.5,326.6,
2013-05-28,9.7,13.86,591.6,323.9,
2013-05-29,9.76,15.31,593.9000000000001,385.3,
2013-05-30,9.8,16.16,1532.0,511.25,
2013-05-31,9.52,15.57,650.5,351.9,
2013-06-01,10.19,16.65,607.0,396.79999999999995,
2013-06-02,9.86,17.130000000000003,620.1,443.15,
2013-06-03,11.08,16.82,602.3,396.1,
2013-06-04,10.06,17.54,570.2,405.9,
2013-06-05,9.6,16.84,588.4,400.1,
2013-06-06,9.54,16.77,570.55,401.5,
2013-06-07,9.51,16.59,609.2,483.8,
2013-06-08,10.245000000000001,17.105,568.3,398.2,
2013-06-09,10.18,16.87,622.7,347.6,
2013-06-10,9.41,16.91,664.2,319.3,
2013-06-11,11.309999999999999,19.564999999999998,606.1,322.55,
2013-06-12,9.14,20.29,742.8,327.65,
2013-06-13,9.3,18.865000000000002,869.0,332.4,
2013-06-14,9.795,19.14,1023.0,334.9,
2013-06-15,10.1,19.69,1283.0,358.8,
2013-06-16,10.64,21.07,1546.5,400.0,
2013-06-17,11.655000000000001,22.26,1811.5,425.95,
2013-06-18,12.29,22.09,2260.5,487.0,
2013-06-19,13.01,21.5325,2685.0,548.95,
2013-06-20,14.25,21.67,3035.0,922.5,
2013-06-21,14.19,21.79,3436.5,1817.0,
2013-06-22,13.03,21.69,2941.0,849.0,
2013-06-23,12.49,21.65,2667.5,1014.5,
2013-06-24,11.91,21.945,2693.5,1515.0,
2013-06-25,12.05,22.14,7280.0,1655.5,
2013-06-26,11.8,22.42,1672.0,871.0,
2013-06-27,11.57,23.465,1166.5,743.15,
2013-06-28,11.65,23.89,1279.0,1879.0,
2013-06-29,10.73,23.5,1010.0,3216.5,
2013-06-30,10.19,22.79,984.0,999.5,
2013-07-01,10.07,22.55,979.0,694.6,
2013-07-02,10.35,22.63,956.5,788.85,
2013-07-03,10.48,22.395000000000003,936.0,748.25,
2013-07-04,10.955,22.32,981.5,1052.5,
2013-07-05,12.35,22.9,1073.0,1319.5,
2013-07-06,11.71,22.79,1131.0,878.0,
2013-07-07,12.44,23.59,1251.0,1145.5,
2013-07-08,13.91,24.535,1946.0,6201.5,
2013-07-09,14.56,25.43,2077.0,863.5,
2013-07-10,13.21,24.87,2318.0,1095.0,
2013-07-11,13.38,24.795,2138.0,939.0,
2013-07-12,14.7,25.03,1954.5,931.5,
2013-07-13,14.09,24.695,2292.25,1214.5,
2013-07-14,14.23,24.63,2405.0,2347.5,
2013-07-15,14.13,25.19,2319.5,1361.0,
2013-07-16,14.434999999999999,25.7,2406.0,1113.5,
2013-07-17,14.184999999999999,27.75,3150.0,705.1,
2013-07-18,14.135000000000002,28.45,2645.0,753.35,
2013-07-19,12.47,27.94,2515.5,946.0,
2013-07-20,11.79,27.4,2728.0,1104.0,
2013-07-21,11.6,27.07,3225.0,1021.0,
2013-07-22,9.82,25.5,3100.0,1065.0,
2013-07-23,9.72,25.37,2498.0,1202.0,
2013-07-24,10.01,25.12,2821.0,1350.0,
2013-07-25,11.29,25.01,2567.5,1217.0,
2013-07-26,9.44,24.369999999999997,2327.0,1328.0,
2013-07-27,9.12,23.98,1974.0,1482.5,
2013-07-28,8.95,22.6,1952.0,1539.0,
2013-07-29,9.17,22.05,1847.0,1512.5,
2013-07-30,10.82,22.49,1706.5,1263.0,
2013-07-31,9.1,21.65,1851.0,1601.0,
2013-08-01,9.87,21.97,1683.0,1546.0,
2013-08-02,10.18,22.32,1755.0,1560.0,
2013-08-03,10.485,22.435000000000002,1641.0,1536.5,
2013-08-04,10.57,22.44,1501.0,1447.5,
2013-08-05,10.38,22.49,1408.5,1330.0,
2013-08-06,9.8,22.07,1614.0,1399.5,
2013-08-07,11.42,23.240000000000002,1285.0,1309.5,
2013-08-08,11.04,23.35,1180.0,1389.5,
2013-08-09,11.41,23.24,1163.0,1339.0,
2013-08-10,11.28,23.16,1196.0,1294.0,
2013-08-11,11.04,23.38,1073.5,1330.0,
2013-08-12,10.87,23.07,1202.0,1405.0,
2013-08-13,11.07,23.0475,1060.0,1235.5,
2013-08-14,10.84,22.66,1102.0,1125.0,
2013-08-15,11.495000000000001,23.03,1012.0,895.5,
2013-08-16,11.39,22.82,1095.0,980.0,
2013-08-17,11.65,23.35,968.0,723.2,
2013-08-18,11.81,22.88,1081.0,890.0,
2013-08-19,11.495000000000001,22.97,1232.0,772.1,
2013-08-20,11.29,23.57,1426.0,721.95,
2013-08-21,11.285,23.62,1599.0,767.4,
2013-08-22,10.09,23.71,1775.0,908.0,
2013-08-23,10.495000000000001,23.56,1851.0,977.0,
2013-08-24,10.34,23.37,1634.0,966.0,
2013-08-25,10.41,23.244999999999997,1765.0,1007.0,
2013-08-26,10.335,24.12,1782.0,915.5,
2013-08-27,10.67,24.57,1759.0,893.0,
2013-08-28,10.31,25.049999999999997,1760.0,837.5,
2013-08-29,11.094999999999999,25.23,1662.0,793.95,
2013-08-30,11.02,25.39,1514.0,769.9,
2013-08-31,10.77,25.75,1679.0,726.5,
2013-09-01,10.7,25.51,1682.0,729.6,
2013-09-02,10.57,25.06,1605.0,781.0,
2013-09-03,9.844999999999999,24.07,1589.5,857.0,
2013-09-04,9.97,23.82,1375.0,851.0,
2013-09-05,9.725000000000001,23.950000000000003,1288.0,789.5,
2013-09-06,10.04,23.520000000000003,1235.0,819.0,
2013-09-07,9.825,23.62,1116.0,780.0,
2013-09-08,9.965,23.57,1099.0,771.1500000000001,
2013-09-09,8.95,22.93,1202.0,910.0,
2013-09-10,9.76,23.49,1117.5,832.0,
2013-09-11,9.23,23.520000000000003,1161.0,827.0,
2013-09-12,10.105,23.814999999999998,1204.5,742.45,
2013-09-13,9.575,23.025,1227.0,809.0,
2013-09-14,9.545,22.38,1341.0,854.0,
2013-09-15,9.125,21.747500000000002,1465.0,934.25,
2013-09-16,8.85,21.18,1394.0,947.0,
2013-09-17,9.14,20.505,1472.0,982.0,
2013-09-18,8.96,20.3,1663.0,996.0,
2013-09-19,9.21,20.44,1734.0,994.0,
2013-09-20,9.04,20.509999999999998,1853.0,988.0,
2013-09-21,9.395,20.19,1896.0,1042.0,
2013-09-22,9.36,19.69,1937.0,1064.0,
2013-09-23,10.614999999999998,19.41,1870.0,989.0,
2013-09-24,10.114999999999998,19.14,1929.0,968.0,
2013-09-25,10.205,19.0,1853.0,933.5,
2013-09-26,10.035,18.81,1755.0,913.0,
2013-09-27,10.47,18.75,1774.0,875.5,
2013-09-28,10.45,18.79,1833.0,855.0,
2013-09-29,10.23,18.645,1845.0,881.0,
2013-09-30,10.85,18.59,1890.0,855.0,
2013-10-01,10.45,18.43,1740.0,856.0,
2013-10-02,10.88,18.615000000000002,2136.0,903.0,
2013-10-03,11.28,18.56,2028.5,877.0,
2013-10-04,10.14,18.62,2502.0,903.0,
2013-10-05,10.69,18.56,2302.0,938.0,
2013-10-06,10.81,18.46,2076.0,914.0,
2013-10-07,10.17,18.02,1925.0,900.0,
2013-10-08,10.26,17.814999999999998,2215.0,968.0,
2013-10-09,10.79,17.79,2320.0,986.5,
2013-10-10,11.08,17.75,2328.0,949.0,
2013-10-11,11.08,17.6,2107.0,921.0,
2013-10-12,10.47,17.4,1995.5,931.0,
2013-10-13,10.3,17.17,1970.0,847.0,
2013-10-14,10.35,17.01,2251.0,640.5,
2013-10-15,9.85,16.64,1887.0,503.65,
2013-10-16,9.56,16.24,1786.0,472.1,
2013-10-17,9.15,15.927499999999998,1662.75,7999.0,
2013-10-18,9.17,15.58,1643.0,453.45,
2013-10-19,9.31,15.015,1727.0,456.70000000000005,
2013-10-20,9.7,14.48,1857.0,456.0,
2013-10-21,9.55,14.05,1749.5,444.6,
2013-10-22,9.19,13.415,1742.0,436.6,
2013-10-23,9.01,12.955,1851.0,445.8,
2013-10-24,9.575,12.46,2186.0,473.15,
2013-10-25,9.72,11.92,2327.0,477.2,
2013-10-26,10.16,11.51,2420.0,490.1,
2013-10-27,10.43,11.2,2693.0,508.2,
2013-10-28,12.545,11.2,2682.0,528.5,
2014-05-05,,7.49,5958.0,557.2,
2014-05-06,,7.44,6010.0,557.7,
2014-05-07,,7.52,6321.0,556.8,
2014-05-08,,7.74,6396.0,575.5,
2014-05-09,,9.18,5989.0,700.2,
2014-05-10,,9.63,3057.5,710.05,
2014-05-11,,10.17,4676.0,952.0,
2014-05-12,,10.77,6934.5,946.0,
2014-05-13,,10.76,7828.0,862.0,
2014-05-14,,11.03,7930.0,965.5,
2014-05-15,,10.84,7411.0,885.0,
2014-05-16,,10.7,6206.0,769.7,
2014-05-17,,10.78,6984.0,848.5,
2014-05-18,,11.02,5549.0,811.0,
2014-05-19,,11.21,7493.0,736.5,
2014-05-20,,10.93,7073.0,625.9,
2014-05-21,,12.27,5869.0,653.5,
2014-05-22,,13.61,7168.0,905.0,
2014-05-23,,15.5,,1095.0,
2014-05-24,,16.23,7260.0,1515.0,
2014-05-25,,16.44,7365.0,1479.5,
2014-05-26,,18.990000000000002,6078.5,1245.0,
2014-05-27,,19.77,5832.0,673.75,
2014-05-28,,17.5,4381.0,654.9,
2014-05-29,,18.01,1438.5,481.1,
2014-05-30,,,1002.0,369.6,
2014-05-31,,,932.0,363.2,
2014-06-01,,,844.0,367.3,
2014-06-02,,,772.6,376.29999999999995,
2014-06-03,,,766.6,385.0,
2014-06-04,,,786.0,410.35,
2014-06-05,,,800.0,406.1,
2014-06-06,,,839.5,437.5,
2014-06-07,,,902.0,498.0,
2014-06-08,,,978.0,530.15,
2014-06-09,,20.93,1029.5,568.6,
2014-06-10,,20.44,1242.0,858.5,
2014-06-11,,19.58,1217.0,805.0,
2014-06-12,,19.69,1187.0,906.0,
2014-06-13,,19.7,1210.0,1140.0,
2014-06-14,,19.67,1244.0,1104.0,
2014-06-15,,18.89,1182.0,809.0,
2014-06-16,,19.44,1238.0,1442.0,
2014-06-17,,20.77,1005.0,1236.0,
2014-06-18,,,907.0,1012.0,
2014-06-19,,,956.0,957.5,
2014-06-20,,,742.8,619.4,
2014-06-21,,,692.5,501.54999999999995,
2014-06-22,,,714.15,496.95000000000005,
2014-06-23,,,734.0,478.20000000000005,
2014-06-24,,,644.8,267.3,
2014-06-25,,,788.9,427.3,
2014-06-26,,,822.0,500.2,
2014-06-27,,,804.0,528.4,
2014-06-28,,,690.4,351.79999999999995,
2014-06-29,,,696.1,353.29999999999995,
2014-06-30,,,757.95,387.15,
2014-07-01,,,991.0,643.95,
2014-07-02,,,986.0,658.4,
2014-07-03,,,1071.0,662.2,
2014-07-04,,,1084.0,669.0,
2014-07-05,,,1070.0,661.8,
2014-07-06,,,1054.0,651.6500000000001,
2014-07-07,,,853.0,463.70000000000005,
2014-07-08,,,825.0,448.75,
2014-07-09,,,820.0,478.04999999999995,
2014-07-10,,,875.0,612.7,
2014-07-11,,,1035.0,840.0,
2014-07-12,,,1058.0,916.0,
2014-07-13,,,1035.0,923.0,
2014-07-14,,,1035.0,980.0,
2014-07-15,,,1029.0,924.0,
2014-07-16,,,1047.5,864.0,
2014-07-17,,,1015.0,986.0,
2014-07-18,,,1035.0,876.0,
2014-07-19,,,1049.0,922.0,
2014-07-20,,,1040.0,872.0,
2014-07-21,,,1031.0,805.0,
2014-07-22,,,1017.0,764.0,
2014-07-23,,,1077.0,786.7,
2014-07-24,,,1070.0,735.1,
2014-07-25,,,1126.0,821.0,
2014-07-26,,,1132.0,792.3499999999999,
2014-07-27,,,1127.0,751.7,
2014-07-28,,,1214.0,788.3,
2014-07-29,,,1296.0,771.0,
2014-07-30,,,1297.0,750.3,
2014-07-31,,,1235.0,714.4,
2014-08-01,,,1296.0,719.2,
2014-08-02,,,1235.0,685.4,
2014-08-03,,,1285.0,614.9,
2014-08-04,,,1346.0,636.9,
2014-08-05,,,1330.0,684.6,
2014-08-06,,,1248.0,629.45,
2014-08-07,,,1235.0,602.9,
2014-08-08,,,1112.0,615.6,
2014-08-09,,,1164.0,630.1,
2014-08-10,,,1108.0,634.4,
2014-08-11,,,1067.0,574.4,
2014-08-12,,,1176.0,642.4,
2014-08-13,,,1147.0,698.8,
2014-08-14,,,1145.0,688.9,
2014-08-15,,,1156.0,643.4,
2014-08-16,9.545,24.82,1164.0,635.5,
2014-08-17,9.565000000000001,24.05,1089.0,605.2,
2014-08-18,8.96,23.16,1074.0,651.7,
2014-08-19,8.98,23.33,1102.0,639.6,
2014-08-20,9.34,23.71,1119.0,626.8,
2014-08-21,9.61,24.26,1163.0,616.45,
2014-08-22,9.33,24.06,1161.0,642.35,
2014-08-23,9.92,24.59,1110.0,631.45,
2014-08-24,9.34,24.31,1149.0,673.8,
2014-08-25,9.3,24.59,1104.0,671.8,
2014-08-26,8.95,24.32,1121.0,692.2,
2014-08-27,9.2,24.27,1080.0,660.7,
2014-08-28,9.68,24.18,1110.0,621.6500000000001,
2014-08-29,8.84,23.67,1170.0,631.1,
2014-08-30,8.6,23.9,1121.0,637.45,
2014-08-31,8.69,23.94,1118.0,617.8499999999999,
2014-09-01,8.54,23.86,1106.0,634.6,
2014-09-02,8.395,23.74,1104.0,625.0,
2014-09-03,8.81,24.04,1064.0,590.0,
2014-09-04,8.17,23.65,1075.0,601.8,
2014-09-05,8.08,23.63,1109.0,631.0,
2014-09-06,7.91,23.28,1167.0,641.9,
2014-09-07,8.32,23.14,1414.0,648.5,
2014-09-08,8.61,22.95,1273.0,606.4,
2014-09-09,8.28,22.76,1283.0,609.5,
2014-09-10,8.25,22.57,1266.0,603.9,
2014-09-11,7.44,21.4,1300.0,617.6,
2014-09-12,7.64,20.61,1419.0,634.9,
2014-09-13,7.61,19.95,1403.0,634.3,
2014-09-14,7.93,19.26,1536.0,651.3,
2014-09-15,8.38,19.0,1674.0,687.4,
2014-09-16,8.63,18.73,1592.0,687.4,
2014-09-17,9.19,18.76,1657.5,680.45,
2014-09-18,9.79,19.345,1561.0,644.2,
2014-09-19,9.92,18.54,1596.0,664.4,
2014-09-20,9.44,18.38,1612.0,691.3499999999999,
2014-09-21,9.42,18.29,1661.0,691.0,
2014-09-22,9.34,18.07,1720.0,697.8,
2014-09-23,10.0,18.27,1760.5,704.1,
2014-09-24,11.22,18.56,1857.0,660.9,
2014-09-25,10.82,18.33,1855.0,649.45,
2014-09-26,11.39,18.47,1700.5,628.9,
2014-09-27,11.46,18.78,1657.0,610.1500000000001,
2014-09-28,11.78,19.13,1486.0,561.75,
2014-09-29,11.76,20.28,1250.0,509.4,
2014-09-30,11.05,19.33,1434.0,553.6,
2014-10-01,9.95,18.16,1322.0,561.85,
2014-10-02,9.51,18.0,1400.0,575.0,
2014-10-03,8.95,17.66,1284.0,546.0,
2014-10-04,8.79,16.73,1254.0,551.2,
2014-10-05,8.68,15.815000000000001,1299.0,558.5,
2014-10-06,8.5,15.44,1321.0,543.5,
2014-10-07,8.79,15.12,1316.0,543.1,
2014-10-08,8.73,14.86,1347.0,542.1,
2014-10-09,8.59,14.71,1389.0,542.1,
2014-10-10,8.58,14.555,1561.0,534.9,
2014-10-11,9.02,14.45,1471.0,534.55,
2014-10-12,9.03,14.24,1470.0,533.7,
2015-05-23,9.49,22.45,804.0,,
2015-05-24,9.11,22.93,785.1,,
2015-05-25,8.99,22.515,780.0,,
2015-05-26,9.01,22.54,776.6,363.9,
2015-05-27,,,6299.0,386.0,
2015-05-28,8.675,25.85,670.5,279.04999999999995,
2015-05-29,9.21,17.04,777.6,390.8,
2015-05-30,8.84,17.465,724.05,385.5,
2015-05-31,8.68,15.82,699.6,363.0,
2015-06-01,8.66,15.64,655.5,351.1,
2015-06-02,8.69,15.91,649.6500000000001,353.45,
2015-06-03,8.98,16.74,630.9,387.65,
2015-06-04,9.18,17.63,638.7,535.1500000000001,
2015-06-05,9.695,18.72,425.6,681.65,
2015-06-06,9.97,18.77,1111.0,591.95,
2015-06-07,9.81,18.31,763.8,587.6,
2015-06-08,10.12,19.61,1680.0,987.0,
2015-06-09,10.92,19.76,1054.0,1578.5,
2015-06-10,11.91,20.75,1098.0,1645.0,
2015-06-11,13.815000000000001,21.83,1456.0,3140.5,
2015-06-12,9.92,19.4,925.0,881.0,
2015-06-13,10.06,19.34,925.0,936.0,
2015-06-14,12.21,20.01,1161.5,2247.0,
2015-06-15,12.45,22.46,1094.0,1852.5,
2015-06-16,13.18,23.44,766.7,1227.0,
2015-06-17,11.01,22.01,883.0,1010.0,
2015-06-18,11.54,21.88,881.0,1050.0,
2015-06-19,12.04,22.24,972.0,1366.5,
2015-06-20,11.08,21.35,889.0,1018.0,
2015-06-21,10.835,21.05,968.0,1287.5,
2015-06-22,12.22,22.57,1021.0,1467.0,
2015-06-23,10.32,21.88,999.0,1047.5,
2015-06-24,12.25,22.86,1386.5,1793.5,
2015-06-25,11.74,22.64,1110.0,1460.0,
2015-06-26,11.97,22.64,1017.0,1327.0,
2015-06-27,11.34,22.4,940.0,1016.0,
2015-06-28,11.59,22.67,1087.0,1091.0,
2015-06-29,10.56,22.13,1042.0,966.0,
2015-06-30,10.99,22.32,1022.0,982.5,
2015-07-01,11.06,22.34,1170.5,1113.0,
2015-07-02,11.04,22.17,1254.0,1120.0,
2015-07-03,10.92,22.02,1264.0,1052.0,
2015-07-04,12.3,22.965,1144.0,743.3,
2015-07-05,12.48,23.51,1120.0,950.0,
2015-07-06,11.71,23.71,1169.0,944.0,
2015-07-07,10.45,22.69,1252.0,1061.5,
2015-07-08,10.31,22.53,1427.0,1167.0,
2015-07-09,10.81,22.37,1539.0,1218.5,
2015-07-10,13.34,23.67,1403.0,1110.0,
2015-07-11,13.18,23.22,1534.0,1205.0,
2015-07-12,11.95,23.055,1479.0,1163.5,
2015-07-13,11.175,23.41,1404.0,1093.0,
2015-07-14,10.69,23.9,1827.0,1108.0,
2015-07-15,10.38,23.76,2163.0,1114.0,
2015-07-16,9.91,23.37,2134.0,1055.0,
2015-07-17,9.65,23.1,2209.5,1094.0,
2015-07-18,11.22,24.89,2073.0,1081.5,
2015-07-19,11.47,24.85,2804.0,1093.0,
2015-07-20,10.58,24.6,2790.0,1130.0,
2015-07-21,9.905000000000001,24.37,2589.0,1112.0,
2015-07-22,10.36,24.57,2927.0,1025.0,
2015-07-23,11.73,25.13,4040.0,868.0,
2015-07-24,11.24,24.88,3784.5,850.5,
2015-07-25,10.24,24.85,3131.0,846.0,
2015-07-26,10.415,25.33,3072.0,773.2,
2015-07-27,10.31,25.19,2274.0,772.9000000000001,
2015-07-28,9.52,24.99,1734.0,825.0,
2015-07-29,9.69,25.47,1962.0,789.2,
2015-07-30,9.09,25.05,1888.0,857.0,
2015-07-31,8.87,24.71,1850.0,893.0,
2015-08-01,8.77,24.48,1916.0,919.0,
2015-08-02,8.96,24.34,1892.0,861.5,
2015-08-03,8.68,24.35,2087.0,957.0,
2015-08-04,8.71,24.14,2144.0,975.0,
2015-08-05,9.57,24.22,2339.0,967.0,
2015-08-06,10.585,24.72,2758.0,957.0,
2015-08-07,9.33,23.93,2464.0,961.0,
2015-08-08,8.91,23.84,2739.0,1038.0,
2015-08-09,8.97,23.68,2389.0,1009.5,
2015-08-10,9.55,24.05,1818.5,884.0,
2015-08-11,9.5,24.14,1651.5,877.0,
2015-08-12,9.44,24.125,1576.0,832.0,
2015-08-13,10.0,24.43,1489.0,746.8499999999999,
2015-08-14,9.535,24.28,1500.0,748.4,
2015-08-15,10.06,25.055,1469.0,682.6,
2015-08-16,10.344999999999999,25.49,1386.0,619.0,
2015-08-17,9.89,25.3,1415.0,624.1,
2015-08-18,9.344999999999999,25.575,1401.0,643.95,
2015-08-19,8.51,24.625,1326.0,713.8,
2015-08-20,8.23,23.82,1438.0,783.7,
2015-08-21,7.97,23.19,1548.0,830.0,
2015-08-22,8.51,23.0,1596.0,809.0,
2015-08-23,8.54,22.72,1650.0,806.0,
2015-08-24,8.17,21.99,1644.0,835.0,
2015-08-25,8.22,21.39,1755.0,903.0,
2015-08-26,8.39,21.11,1793.0,912.0,
2015-08-27,8.99,21.06,1812.0,876.0,
2015-08-28,9.0,20.92,1872.0,866.0,
2015-08-29,8.49,20.74,1804.0,883.0,
2015-08-30,8.805,20.78,1785.5,849.0,
2015-08-31,9.425,21.42,1649.0,730.3,
2015-09-01,10.39,22.07,1531.0,644.4,
2015-09-02,10.83,22.69,1583.0,614.0,
2015-09-03,10.87,22.92,1603.0,593.3,
2015-09-04,10.905000000000001,23.39,1413.0,545.1,
2015-09-05,10.92,23.94,1374.0,539.4,
2015-09-06,10.53,23.82,1386.0,568.95,
2015-09-07,9.88,24.25,1392.0,573.7,
2015-09-08,9.34,24.04,1400.0,594.2,
2015-09-09,8.99,23.52,1372.0,630.4,
2015-09-10,9.15,23.35,1320.0,624.7,
2015-09-11,9.09,22.64,1360.0,633.7,
2015-09-12,8.36,21.69,1411.0,640.5,
2015-09-13,8.36,21.36,1395.0,648.45,
2015-09-14,8.03,21.07,1376.0,663.9,
2015-09-15,8.14,21.04,1404.0,675.6,
2015-09-16,8.16,21.08,1376.0,681.0,
2015-09-17,8.12,21.12,1432.0,707.9,
2015-09-18,8.12,21.11,1444.0,724.0,
2015-09-19,8.27,20.8,1409.0,740.6,
2015-09-20,7.39,20.61,1525.0,767.1,
2015-09-21,8.44,20.79,1540.0,755.15,
2015-09-22,8.12,20.6,1567.0,762.2,
2015-09-23,8.605,21.16,1561.0,699.3,
2015-09-24,8.5,20.51,1529.0,736.3,
2015-09-25,7.89,20.41,1468.5,746.7,
2015-09-26,8.03,20.32,1425.0,741.4,
2015-09-27,8.15,20.34,1418.0,723.3,
2015-09-28,8.66,20.74,1390.0,667.8,
2015-09-29,8.54,20.58,1363.0,681.3,
2015-09-30,7.64,19.93,1348.0,717.8,
2015-10-01,7.22,19.07,1299.0,745.8,
2015-10-02,7.34,18.44,1272.0,773.1,
2015-10-03,7.31,17.75,1343.0,812.0,
2015-10-04,7.0,17.28,1337.0,840.0,
2015-10-05,6.73,17.08,1416.5,831.0,
2015-10-06,7.1,17.08,1530.0,807.0,
2015-10-07,7.71,17.78,1554.0,732.1,
2015-10-08,7.51,17.04,1579.0,832.0,
2015-10-09,7.37,16.8,1524.0,807.0,
2015-10-10,7.13,16.66,1617.0,794.9,
2015-10-11,7.81,16.54,1829.0,880.0,
2015-10-12,8.02,16.61,1754.5,858.0,
2015-10-13,7.48,16.14,1652.0,828.0,
2015-10-14,8.04,15.9,1933.5,903.0,
2015-10-15,7.76,15.66,1918.0,881.0,
2015-10-16,7.94,15.29,2117.0,913.0,
2015-10-17,8.0,14.7,2145.5,896.0,
2015-10-18,7.71,14.5,2154.0,851.0,
2015-10-19,7.11,14.22,1867.0,762.6,
2015-10-20,7.95,14.1,2240.0,806.0,
2015-10-21,7.9,14.32,2366.0,818.0,
2015-10-22,7.54,14.25,2189.0,769.4,
2015-10-23,7.22,14.02,1833.0,675.45,
2015-10-24,7.11,14.03,1885.5,675.1,
2015-10-25,6.77,13.88,1897.0,656.9,
2015-10-26,7.025,13.83,2072.0,712.8,
2015-10-27,6.55,13.68,1762.0,613.8499999999999,
2015-10-28,6.53,13.5,1944.0,687.9,
2015-10-29,7.34,12.93,2151.0,720.0,
2015-10-30,6.71,12.67,1962.0,649.25,
2015-10-31,6.95,12.45,1924.0,660.0999999999999,
2015-11-01,7.35,12.32,2004.0,671.2,
